Rank,RMSE,Length,Model Equation
228,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
229,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
230,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
231,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
232,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
233,0.8825,10,"add(div(add(add(Ce, Ce), neg(LAS)), Gd), EN)"
234,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
235,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
236,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
237,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
238,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
239,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
240,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
241,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
242,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
243,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
244,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
245,0.8825,10,"add(div(add(neg(LAS), add(Ce, Ce)), Gd), EN)"
246,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
247,0.8836,9,"add(div(div(mul(Ce, Ce), Gd), Gd), EN)"
248,0.8836,9,"add(div(Ce, mul(Gd, div(Gd, Ce))), EN)"
249,0.8836,9,"add(div(mul(div(Ce, Gd), Ce), Gd), EN)"
250,0.8836,9,"add(div(Ce, mul(Gd, div(Gd, Ce))), EN)"
