Rank,RMSE,Length,Model Equation
141,0.9159,9,"mul(0.482, add(add(sub(E, 5.154), EN), R))"
142,0.9159,13,"sub(7.437, div(div(div(Y, div(EN, IE)), div(EN, IE)), E))"
143,0.9159,10,"mul(0.482, add(sub(EN, neg(sub(E, 5.112))), R))"
144,0.9159,9,"mul(0.482, add(R, add(EN, sub(E, 5.155))))"
145,0.9159,9,"mul(0.482, add(add(add(-5.111, E), EN), R))"
146,0.9159,9,"mul(0.482, add(add(sub(E, 5.110), EN), R))"
147,0.9159,9,"mul(0.482, add(add(add(E, -5.156), EN), R))"
148,0.9159,9,"mul(0.482, add(add(sub(E, 5.157), EN), R))"
149,0.9159,10,"mul(0.482, add(add(sub(E, neg(-5.109)), EN), R))"
150,0.9159,9,"mul(0.482, add(add(sub(E, 5.158), EN), R))"
151,0.9159,9,"mul(0.482, add(add(sub(E, 5.158), EN), R))"
152,0.9159,9,"mul(0.482, add(add(sub(E, 5.164), EN), R))"
153,0.9159,9,"mul(0.482, add(add(add(-5.164, E), EN), R))"
154,0.9159,9,"mul(0.482, add(sub(add(EN, E), 5.168), R))"
155,0.9160,9,"mul(0.482, add(add(add(E, -5.098), EN), R))"
156,0.9160,10,"mul(0.482, add(R, sub(sub(E, 5.097), neg(EN))))"
157,0.9160,9,"mul(0.482, add(add(sub(E, 5.171), EN), R))"
158,0.9160,9,"mul(0.482, add(add(sub(E, 5.095), EN), R))"
159,0.9160,9,"mul(0.482, add(add(-5.095, add(E, EN)), R))"
160,0.9160,13,"mul(0.482, add(E, add(div(Nd, add(add(E, -7.524), M)), M)))"
161,0.9160,10,"mul(0.482, add(sub(sub(E, 5.173), neg(EN)), R))"
162,0.9160,9,"mul(0.482, add(add(sub(E, 5.177), EN), R))"
163,0.9161,9,"mul(0.482, add(add(EN, sub(E, 5.087)), R))"
164,0.9161,9,"mul(0.482, add(add(sub(E, 5.087), EN), R))"
165,0.9161,10,"mul(0.482, add(add(sub(E, neg(-5.179)), EN), R))"
166,0.9161,14,"mul(0.482, add(M, add(div(Nd, add(neg(E), add(Gd, EN))), E)))"
167,0.9161,9,"mul(0.482, add(add(sub(E, 5.085), EN), R))"
168,0.9161,9,"mul(0.482, add(add(sub(EN, 5.182), E), R))"
169,0.9162,9,"mul(0.482, add(add(sub(E, 5.080), EN), R))"
170,0.9162,9,"mul(0.482, add(add(sub(E, 5.078), EN), R))"
171,0.9162,9,"mul(0.482, add(add(sub(EN, 5.191), E), R))"
172,0.9162,9,"mul(0.482, add(add(sub(E, 5.191), EN), R))"
173,0.9162,10,"mul(0.482, add(add(sub(E, neg(-5.075)), EN), R))"
174,0.9162,9,"sub(7.478, div(sub(add(Y, Y), Nd), E))"
175,0.9163,9,"mul(0.482, add(add(add(-5.071, E), EN), R))"
176,0.9163,9,"mul(0.482, add(add(R, E), sub(EN, 5.196)))"
177,0.9163,9,"mul(0.482, add(add(sub(E, 5.197), EN), R))"
178,0.9164,9,"mul(0.482, add(add(sub(E, 5.066), EN), R))"
179,0.9164,10,"mul(0.482, add(add(sub(E, neg(-5.064)), EN), R))"
180,0.9164,9,"sub(div(sub(Nd, Pr), add(Sm, -2.799)), -6.838)"
181,0.9164,10,"mul(0.482, add(sub(sub(E, 5.064), neg(EN)), R))"
182,0.9164,9,"mul(0.482, add(add(sub(E, 5.204), EN), R))"
183,0.9165,9,"mul(0.482, add(add(EN, sub(E, 5.061)), R))"
184,0.9165,10,"mul(0.482, add(R, sub(sub(E, 5.060), neg(EN))))"
185,0.9165,9,"mul(0.482, add(add(add(E, -5.207), EN), R))"
186,0.9165,10,"mul(0.482, add(R, sub(sub(E, 5.207), neg(EN))))"
187,0.9165,9,"mul(0.482, add(add(sub(E, 5.058), EN), R))"
188,0.9165,9,"mul(0.482, add(sub(add(EN, E), 5.209), R))"
189,0.9166,9,"mul(0.482, add(sub(add(E, EN), 5.055), R))"
190,0.9166,13,"sub(div(div(mul(E, div(mul(E, Nd), Y)), Y), Ce), -5.659)"
191,0.9166,13,"mul(0.482, add(M, add(E, div(Nd, mul(Gd, div(EN, Y))))))"
192,0.9166,9,"mul(0.482, add(add(EN, sub(E, 5.054)), R))"
193,0.9167,9,"mul(0.482, add(add(sub(E, 5.218), EN), R))"
194,0.9168,10,"mul(0.482, add(sub(sub(E, 5.046), neg(EN)), R))"
195,0.9168,9,"mul(0.482, add(sub(add(EN, E), 5.044), R))"
196,0.9168,9,"mul(0.482, add(add(sub(E, 5.044), EN), R))"
197,0.9168,9,"mul(0.482, add(add(R, E), sub(EN, 5.223)))"
198,0.9168,10,"mul(0.482, add(sub(sub(E, 5.042), neg(EN)), R))"
199,0.9170,14,"neg(sub(-5.677, div(Nd, div(div(Y, div(E, Ce)), div(E, Ce)))))"
200,0.9171,9,"mul(0.482, add(add(sub(E, 5.233), EN), R))"
201,0.9171,9,"mul(0.482, add(add(EN, sub(E, 5.234)), R))"
202,0.9171,9,"mul(0.482, add(add(sub(E, 5.032), EN), R))"
203,0.9171,11,"mul(0.482, add(R, sub(sub(E, neg(-5.236)), neg(EN))))"
204,0.9171,13,"mul(0.482, add(M, add(div(add(div(R, Gd), Nd), Gd), E)))"
205,0.9172,19,"mul(0.482, add(add(neg(sub(5.271, mul(0.482, add(add(neg(sub(5.271, E)), EN), R)))), EN), R))"
206,0.9173,10,"mul(0.482, add(sub(EN, sub(neg(-5.026), E)), R))"
207,0.9173,9,"mul(0.482, sub(add(EN, E), sub(5.241, R)))"
208,0.9174,9,"mul(0.482, add(R, add(sub(E, 5.020), EN)))"
209,0.9174,13,"sub(div(Nd, div(mul(div(mul(Y, Pr), E), Pr), E)), -5.706)"
210,0.9174,13,"sub(div(Nd, mul(Ce, div(mul(Ce, div(Y, E)), E))), -5.706)"
211,0.9174,9,"mul(0.482, sub(add(R, EN), sub(5.247, E)))"
212,0.9175,9,"mul(0.482, add(add(EN, add(-5.018, E)), R))"
213,0.9175,9,"mul(0.482, add(mul(div(E, LAS), 6.754), EN))"
214,0.9176,13,"mul(0.482, add(M, add(div(add(Nd, sub(7.168, Sm)), Gd), E)))"
215,0.9176,9,"mul(0.482, add(add(add(E, -5.013), EN), R))"
216,0.9176,10,"sub(div(-3.221, Nd), neg(div(La, div(4.789, EN))))"
217,0.9177,9,"mul(0.482, add(sub(E, sub(5.010, EN)), R))"
218,0.9177,11,"mul(0.482, add(R, neg(add(sub(5.257, EN), neg(E)))))"
219,0.9178,11,"mul(0.482, add(R, sub(sub(E, neg(-5.008)), neg(EN))))"
220,0.9178,11,"sub(div(sub(add(-7.882, M), sub(Ce, Nd)), LAS), -6.996)"
221,0.9179,9,"mul(0.482, add(add(EN, add(E, -5.261)), R))"
222,0.9179,10,"mul(0.482, add(R, sub(sub(E, 5.006), neg(EN))))"
223,0.9179,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.262), EN), R)), 5.262), EN), R))"
224,0.9180,9,"mul(0.482, add(add(sub(E, 5.002), EN), R))"
225,0.9180,9,"mul(0.482, add(6.772, mul(div(E, LAS), EN)))"
226,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.773))"
227,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.773))"
228,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.773))"
229,0.9180,9,"mul(0.482, add(6.769, mul(div(EN, LAS), E)))"
230,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.775))"
231,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.768))"
232,0.9180,9,"mul(0.482, add(div(EN, div(LAS, E)), 6.768))"
233,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.767))"
234,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.767))"
235,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.766))"
236,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.777))"
237,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.766))"
238,0.9180,9,"mul(0.482, add(div(EN, div(LAS, E)), 6.778))"
