Rank,RMSE,Length,Model Equation
171,0.8457,11,"div(add(mul(R, EN), mul(div(E, R), LAS)), Y)"
172,0.8492,7,"add(div(sub(EN, E), 3.825), E)"
173,0.8492,7,"add(E, div(sub(E, EN), -3.791))"
174,0.8492,7,"add(E, div(sub(E, EN), -3.858))"
175,0.8493,7,"sub(E, div(sub(E, EN), 3.687))"
176,0.8507,7,"sub(E, div(sub(E, Ce), M))"
177,0.8507,7,"add(E, div(sub(Ce, E), M))"
178,0.8507,7,"add(div(sub(Ce, E), M), E)"
179,0.8507,7,"sub(E, div(sub(E, Ce), M))"
180,0.8518,7,"div(add(IE, mul(EN, R)), Y)"
181,0.8538,5,"add(add(-7.025, Pr), E)"
182,0.8538,5,"sub(add(E, Y), 7.024)"
183,0.8538,5,"add(add(-7.023, Pr), E)"
184,0.8538,5,"add(add(Pr, -7.028), E)"
185,0.8538,5,"add(add(Pr, -7.028), E)"
186,0.8538,5,"add(add(Pr, -7.028), E)"
187,0.8538,5,"sub(E, sub(7.029, Pr))"
188,0.8538,5,"add(add(Y, -7.029), E)"
189,0.8538,5,"add(add(Y, -7.029), E)"
190,0.8538,5,"add(add(Pr, -7.032), E)"
191,0.8538,5,"add(add(-7.017, E), Pr)"
192,0.8539,5,"add(add(E, Y), -7.034)"
193,0.8539,5,"add(add(Pr, E), -7.013)"
194,0.8539,5,"add(E, add(-7.013, Y))"
195,0.8539,5,"add(add(Pr, -7.039), E)"
196,0.8539,6,"add(neg(sub(7.010, Y)), E)"
197,0.8540,5,"add(sub(Y, 7.041), E)"
198,0.8540,5,"add(add(Y, E), -7.045)"
199,0.8541,6,"sub(add(E, -7.002), neg(Pr))"
200,0.8541,5,"add(E, add(-7.047, Y))"
201,0.8541,5,"add(-7.002, add(Pr, E))"
202,0.8542,5,"add(add(-7.049, Pr), E)"
203,0.8542,5,"add(sub(E, 6.999), Pr)"
204,0.8542,5,"add(Y, add(E, -6.999))"
205,0.8542,5,"add(E, sub(Y, 7.052))"
206,0.8542,5,"add(add(Pr, -7.052), E)"
207,0.8543,5,"add(sub(Pr, 6.997), E)"
208,0.8544,5,"add(add(Pr, -7.056), E)"
209,0.8544,5,"add(add(Pr, -7.056), E)"
210,0.8544,5,"add(add(Pr, -7.056), E)"
211,0.8544,5,"add(add(Pr, -7.056), E)"
212,0.8544,5,"add(add(Pr, -7.056), E)"
213,0.8544,5,"add(add(Pr, -7.056), E)"
214,0.8544,5,"add(add(Pr, -7.056), E)"
215,0.8544,5,"add(add(Pr, -7.056), E)"
216,0.8544,5,"add(add(Pr, -7.056), E)"
217,0.8544,5,"add(add(Pr, -7.056), E)"
218,0.8544,5,"add(add(Pr, -7.056), E)"
219,0.8545,5,"add(Y, sub(E, 6.991))"
220,0.8548,5,"add(-6.984, add(Y, E))"
221,0.8548,5,"add(-6.984, add(Y, E))"
222,0.8548,5,"add(-6.984, add(Y, E))"
223,0.8548,5,"add(-6.984, add(Y, E))"
224,0.8548,5,"add(-6.984, add(Y, E))"
225,0.8548,5,"add(-6.984, add(Y, E))"
226,0.8548,5,"add(-6.984, add(Y, E))"
227,0.8548,5,"add(-6.984, add(Y, E))"
228,0.8548,5,"add(-6.984, add(Y, E))"
