# LAMMPS data file written by OVITO Basic 3.5.4
24000 atoms
4 atom types
0.0 77.9761 xlo xhi
0.0 77.9761 ylo yhi
0.0 76.4216 zlo zhi

Masses

1 137.327  # Ba
2 140.90765  # Pr
3 58.933195  # Co
4 15.999  # O

Atoms  # charge

320 2 0.0 52.6338675 9.7470125 3.82108
321 3 0.0 50.684465 7.79761 1.92582432
322 4 0.0 50.684465 7.79761 0.0
323 4 0.0 50.684465 9.7470125 2.10541508
324 4 0.0 50.684465 7.79761 3.82108
325 1 0.0 56.5326725 9.7470125 0.0
326 2 0.0 56.5326725 9.7470125 3.82108
327 3 0.0 54.58327 7.79761 1.92582432
328 4 0.0 54.58327 7.79761 0.0
329 4 0.0 54.58327 9.7470125 2.10541508
330 4 0.0 54.58327 7.79761 3.82108
331 1 0.0 60.4314775 9.7470125 0.0
332 2 0.0 60.4314775 9.7470125 3.82108
333 3 0.0 58.482075 7.79761 1.92582432
334 4 0.0 58.482075 7.79761 0.0
335 4 0.0 58.482075 9.7470125 2.10541508
336 4 0.0 58.482075 7.79761 3.82108
337 1 0.0 64.3302825 9.7470125 0.0
338 2 0.0 64.3302825 9.7470125 3.82108
339 3 0.0 62.38088 7.79761 1.92582432
340 4 0.0 62.38088 7.79761 0.0
341 4 0.0 62.38088 9.7470125 2.10541508
342 4 0.0 62.38088 7.79761 3.82108
343 1 0.0 68.2290875 9.7470125 0.0
344 2 0.0 68.2290875 9.7470125 3.82108
345 3 0.0 66.279685 7.79761 1.92582432
346 4 0.0 66.279685 7.79761 0.0
347 4 0.0 66.279685 9.7470125 2.10541508
348 4 0.0 66.279685 7.79761 3.82108
349 1 0.0 72.1278925 9.7470125 0.0
350 2 0.0 72.1278925 9.7470125 3.82108
351 3 0.0 70.17849 7.79761 1.92582432
352 4 0.0 70.17849 7.79761 0.0
353 4 0.0 70.17849 9.7470125 2.10541508
354 4 0.0 70.17849 7.79761 3.82108
355 1 0.0 76.0266975 9.7470125 0.0
356 2 0.0 76.0266975 9.7470125 3.82108
357 3 0.0 74.077295 7.79761 1.92582432
358 4 0.0 74.077295 7.79761 0.0
359 4 0.0 74.077295 9.7470125 2.10541508
360 4 0.0 74.077295 7.79761 3.82108
361 1 0.0 1.9494025 13.6458175 0.0
362 2 0.0 1.9494025 13.6458175 3.82108
363 3 0.0 0.0 11.696415 1.92582432
364 4 0.0 0.0 11.696415 0.0
365 4 0.0 0.0 13.6458175 2.10541508
366 4 0.0 0.0 11.696415 3.82108
367 1 0.0 5.8482075 13.6458175 0.0
368 2 0.0 5.8482075 13.6458175 3.82108
369 3 0.0 3.898805 11.696415 1.92582432
370 4 0.0 3.898805 11.696415 0.0
371 4 0.0 3.898805 13.6458175 2.10541508
372 4 0.0 3.898805 11.696415 3.82108
373 1 0.0 9.7470125 13.6458175 0.0
374 2 0.0 9.7470125 13.6458175 3.82108
375 3 0.0 7.79761 11.696415 1.92582432
376 4 0.0 7.79761 11.696415 0.0
377 4 0.0 7.79761 13.6458175 2.10541508
378 4 0.0 7.79761 11.696415 3.82108
379 1 0.0 13.6458175 13.6458175 0.0
380 2 0.0 13.6458175 13.6458175 3.82108
381 3 0.0 11.696415 11.696415 1.92582432
382 4 0.0 11.696415 11.696415 0.0
383 4 0.0 11.696415 13.6458175 2.10541508
384 4 0.0 11.696415 11.696415 3.82108
385 1 0.0 17.5446225 13.6458175 0.0
386 2 0.0 17.5446225 13.6458175 3.82108
387 3 0.0 15.59522 11.696415 1.92582432
388 4 0.0 15.59522 11.696415 0.0
389 4 0.0 15.59522 13.6458175 2.10541508
390 4 0.0 15.59522 11.696415 3.82108
391 1 0.0 21.4434275 13.6458175 0.0
392 2 0.0 21.4434275 13.6458175 3.82108
393 3 0.0 19.494025 11.696415 1.92582432
394 4 0.0 19.494025 11.696415 0.0
395 4 0.0 19.494025 13.6458175 2.10541508
396 4 0.0 19.494025 11.696415 3.82108
397 1 0.0 25.3422325 13.6458175 0.0
398 2 0.0 25.3422325 13.6458175 3.82108
399 3 0.0 23.39283 11.696415 1.92582432
400 4 0.0 23.39283 11.696415 0.0
401 4 0.0 23.39283 13.6458175 2.10541508
402 4 0.0 23.39283 11.696415 3.82108
403 1 0.0 29.2410375 13.6458175 0.0
404 2 0.0 29.2410375 13.6458175 3.82108
405 3 0.0 27.291635 11.696415 1.92582432
406 4 0.0 27.291635 11.696415 0.0
407 4 0.0 27.291635 13.6458175 2.10541508
408 4 0.0 27.291635 11.696415 3.82108
409 1 0.0 33.1398425 13.6458175 0.0
410 2 0.0 33.1398425 13.6458175 3.82108
411 3 0.0 31.19044 11.696415 1.92582432
412 4 0.0 31.19044 11.696415 0.0
413 4 0.0 31.19044 13.6458175 2.10541508
414 4 0.0 31.19044 11.696415 3.82108
415 1 0.0 37.0386475 13.6458175 0.0
416 2 0.0 37.0386475 13.6458175 3.82108
417 3 0.0 35.089245 11.696415 1.92582432
418 4 0.0 35.089245 11.696415 0.0
419 4 0.0 35.089245 13.6458175 2.10541508
420 4 0.0 35.089245 11.696415 3.82108
421 1 0.0 40.9374525 13.6458175 0.0
422 2 0.0 40.9374525 13.6458175 3.82108
423 3 0.0 38.98805 11.696415 1.92582432
424 4 0.0 38.98805 11.696415 0.0
425 4 0.0 38.98805 13.6458175 2.10541508
426 4 0.0 38.98805 11.696415 3.82108
427 1 0.0 44.8362575 13.6458175 0.0
428 2 0.0 44.8362575 13.6458175 3.82108
429 3 0.0 42.886855 11.696415 1.92582432
430 4 0.0 42.886855 11.696415 0.0
431 4 0.0 42.886855 13.6458175 2.10541508
432 4 0.0 42.886855 11.696415 3.82108
