Rank,RMSE,Length,Model Equation
83,0.5273,31,"sub(add(mul(sub(EN, Gd), div(mul(sub(EN, Gd), div(sub(IE, E), sub(Nd, Gd))), sub(Nd, Gd))), E), sub(sub(IE, Gd), div(sub(Nd, La), 2.912)))"
84,0.5276,44,"add(div(neg(div(div(neg(La), sub(EN, Y)), neg(EN))), Pr), add(div(sub(Pr, EN), add(div(sub(M, La), 2.574), add(div(sub(M, La), 4.299), E))), add(div(sub(M, La), 2.574), add(div(sub(M, La), 4.276), E))))"
85,0.5279,23,"add(div(sub(Nd, La), div(3.781, div(mul(Gd, sub(EN, IE)), sub(Gd, Y)))), add(div(sub(R, E), LAS), E))"
86,0.5283,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.709)), IE), add(div(sub(Nd, Y), IE), add(div(sub(M, La), 3.265), add(div(sub(M, La), Y), E))))"
87,0.5283,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.709)), IE), add(div(sub(Nd, Y), IE), add(div(sub(M, La), 3.265), add(div(sub(M, La), Y), E))))"
88,0.5288,31,"add(div(sub(Nd, La), Y), add(div(neg(div(div(neg(La), sub(EN, Y)), -7.183)), Y), add(div(sub(Nd, La), 4.955), add(div(sub(M, Y), 3.192), E))))"
89,0.5300,33,"add(div(neg(div(div(-8.967, sub(EN, Y)), neg(add(IE, Y)))), EN), add(div(sub(Pr, Y), 3.875), add(div(sub(M, La), La), add(div(sub(M, La), 3.875), E))))"
90,0.5310,31,"add(div(neg(div(div(neg(R), sub(EN, Y)), -7.951)), EN), add(div(sub(Nd, EN), EN), add(div(sub(M, La), 3.079), add(div(sub(M, La), 3.079), E))))"
91,0.5318,33,"add(div(neg(div(div(-8.967, sub(EN, Y)), sub(neg(Y), Y))), EN), add(div(sub(M, La), La), add(div(sub(M, La), 3.954), add(div(sub(Pr, Y), 3.954), E))))"
92,0.5327,32,"add(div(neg(div(div(-8.967, sub(EN, Y)), sub(-5.255, Y))), EN), add(div(sub(M, La), La), add(div(sub(M, La), 3.954), add(div(sub(Pr, Y), 3.800), E))))"
93,0.5328,21,"add(div(mul(M, Y), Nd), div(Ce, sub(Y, mul(sub(Ce, div(Gd, div(Y, Gd))), sub(La, E)))))"
94,0.5328,21,"add(div(mul(M, Y), Nd), div(Ce, sub(Y, mul(sub(Ce, div(Gd, div(Y, Gd))), sub(La, E)))))"
95,0.5328,21,"add(div(mul(M, Y), Nd), div(Ce, sub(Y, mul(sub(Ce, div(Gd, div(Y, Gd))), sub(La, E)))))"
96,0.5328,21,"add(div(mul(M, Y), Nd), div(Ce, sub(Y, mul(sub(Ce, div(Gd, div(Y, Gd))), sub(La, E)))))"
