Rank,RMSE,Length,Model Equation
116,0.7548,17,"mul(div(add(M, Nd), add(mul(div(add(M, Nd), add(6.190, EN)), E), LAS)), E)"
117,0.7548,17,"mul(div(add(M, Nd), add(mul(div(add(M, Nd), add(6.140, EN)), E), LAS)), E)"
118,0.7548,17,"mul(div(add(M, Nd), add(mul(div(add(M, Nd), add(6.131, EN)), E), LAS)), E)"
119,0.7549,9,"div(add(Nd, add(add(M, 1.354), E)), 3.055)"
120,0.7550,13,"mul(0.482, add(div(add(Sm, sub(R, La)), div(Sm, E)), M))"
121,0.7552,17,"mul(div(add(M, Nd), add(mul(div(add(M, Nd), add(6.254, EN)), E), LAS)), E)"
122,0.7552,15,"mul(0.482, add(mul(0.482, add(M, sub(Nd, -1.789))), add(sub(E, LAS), EN)))"
123,0.7553,17,"mul(div(add(M, Nd), add(mul(div(add(M, Nd), add(E, EN)), E), LAS)), E)"
124,0.7553,14,"sub(sub(E, LAS), neg(add(div(sub(R, sub(LAS, -2.957)), IE), EN)))"
125,0.7554,12,"div(mul(neg(-6.674), mul(0.482, add(add(Nd, 1.626), M))), Ce)"
126,0.7557,17,"add(sub(div(E, Y), div(Sm, LAS)), add(sub(div(E, Y), div(Y, Nd)), 6.546))"
127,0.7558,21,"add(sub(sub(div(Nd, div(mul(div(mul(R, Pr), Nd), Pr), Nd)), -5.763), mul(0.482, add(Pr, M))), M)"
128,0.7558,21,"add(sub(sub(div(Nd, div(mul(div(mul(R, Pr), Nd), Pr), Nd)), -5.763), mul(0.482, add(Pr, M))), M)"
129,0.7558,21,"add(sub(sub(div(Nd, div(mul(div(mul(R, Pr), Nd), Pr), Nd)), -5.763), mul(0.482, add(Pr, M))), M)"
130,0.7558,21,"add(sub(sub(div(Nd, div(mul(div(mul(R, Pr), Nd), Pr), Nd)), -5.763), mul(0.482, add(Ce, M))), M)"
131,0.7558,21,"add(sub(sub(div(Nd, div(mul(div(mul(R, Pr), Nd), Pr), Nd)), -5.763), mul(0.482, add(Pr, M))), M)"
132,0.7558,21,"add(sub(sub(div(Nd, div(mul(div(mul(Ce, R), Nd), Pr), Nd)), -5.763), mul(0.482, add(Pr, M))), M)"
133,0.7559,20,"mul(0.482, add(M, sub(div(mul(sub(neg(Nd), div(Ce, Sm)), neg(div(Nd, E))), Sm), neg(E))))"
134,0.7563,12,"div(mul(neg(-6.771), mul(0.482, add(add(1.457, M), Nd))), Ce)"
135,0.7564,15,"add(M, div(Pr, mul(mul(sub(Y, Pr), sub(Sm, E)), add(E, Nd))))"
136,0.7564,12,"div(sub(mul(EN, R), neg(sub(add(M, Gd), Sm))), Ce)"
137,0.7564,12,"div(sub(mul(EN, R), neg(sub(add(M, Gd), Sm))), Ce)"
138,0.7564,12,"div(sub(mul(EN, R), neg(sub(add(M, Gd), Sm))), Ce)"
139,0.7564,12,"div(sub(mul(EN, R), neg(sub(add(M, Gd), Sm))), Ce)"
140,0.7564,12,"div(sub(mul(EN, R), neg(sub(add(M, Gd), Sm))), Ce)"
141,0.7569,13,"mul(0.482, add(mul(0.482, add(Nd, 6.794)), add(sub(E, Y), 7.137)))"
142,0.7570,21,"mul(0.482, add(div(mul(sub(EN, mul(sub(Gd, Pr), div(M, Pr))), div(Nd, E)), Sm), add(M, E)))"
143,0.7571,14,"mul(0.482, add(add(div(M, neg(sub(sub(M, Y), Y))), Nd), E))"
144,0.7572,12,"div(mul(neg(-6.838), mul(0.482, add(add(Nd, 1.353), M))), Ce)"
